"reviewer_username","review_title","review_date","review_text","rating"
"seanmartin-97794","Authentic","15 May 2022","I've seen most (good) horror movies and become desensitised to most jumpscare fodder out there. However, Blair Witch remains authentically terrifying due to its unique constitution.

As it was made from so little, with nobody actors abs no major studio behind it, no other film could recreate how real this feels, as the Hollywood lenses are stripped and the footage looks like something you could shoot at your local woods.

This enhances the horror, as by being so grounded in reality, the anticipation of seeing the witch is so much higher as it feels more real, and therefore something that could exist in real life, only exacerbated by the richly cultiva d backstory.

Every jerk of the camera, every noise, every sudden silence only raises the tension. The minimalism of the threats they do encounter only make it feel realer, as instead of flying broomsticks or things to be dismissed as fiction, the clues the witch leave behind remain supernatural enough yet also real enough to play on your mindThis is the first movie to scare me in a long time, remaining in my mind long after the final unforgettable frames.

Best watched 12 at night in pitch black.","10"
"bob_meg","...And if it were released today, people would hate it even more","2 July 2011","How you'll respond to The Blair Witch Project depends on two factors, really. Firstly, if you like your horror movies filled with jump in your seat shocks, tangible glow-in-the-dark monsters, etc...this film is not for you. Also, if you missed it in 1999-2000 as the rock you were under was a tad too cozy, you'll find it to your benefit.

That's because, without overstatement, TBWP is really a publicity stunt wrapped around an urban legend. To say that it's ""of its time"" is a massive understatement, and Eduardo Sanchez and Daniel Myrick have got to be two of the luckiest punks to ever stagger down a pike --- the movie's marketing campaign, based around the at-the-time newly ""hot"" Internet phenom was packed with more elaborate detail and nuance than was the film.

No, what really sells TBWP and makes it somehow work are the performances of the three principals (Heather Donahue, Josh Leonard, and Mike Williams). They completely sell their snide cut-ups, bitch-biting arguments, and escalating tension and fear very well, and, believe me, they had very little to work with.

Although the filmmakers do an OK job at constructing creepy tableaux, it's only the reactions of the actors that send it home. There are absolutely NO effects here --- just three young people running for their lives, holding cameras. If they didn't do so good a job, it's doubtful so many people would have been fooled the first time around.

In ten years, audiences have gotten even more ADD-texting-Twittering crazed and the simple atmospherics of creep don't cut it. Personally, I prefer more psychological horror films, and TBWP takes a nicely creepy story (with some truly unsettling details) and realizes it in a nicely chilly, uncomfortably eerie backdrop.

There's a lot to like, if you look.",NA
"Maverick_","One of the greatest I've seen","22 August 2002","First of all I do have to admit that after I saw it at the movie theatre, I was slightly disapointed. Was there nothing more to it than this? I also heard other people comment on it, saying it wasn't that good. But I couldn't stop thinking about this movie, and the more I thought about it, the more I liked it, and I realized what a brilliant movie this was. I would like to recommend this one to everyone.","10"
"flicklover","TERRIFYING!!!!","18 July 1999","I went into the theater with high expectations, I read many reviews of this movie and I was really expecting to be blown away by it. The reaction that I had was not of being blown away but a sense of fear that I had really not felt ever in a movie theater. The film is being described as one of the scariest ever made, and I have to agree! I dont think that it belongs to the traditional horror movie genre, the fear that the filmakers achieve here is not cinematic, it is real, as if we are experiencing what the characters are. I felt like I was living their dilema. I felt nervous from the moment they arrived in the woods. This is the type of movie you experience not watch. Im sure that people are going to analyze this film for years, I honestly believe that there is nothing to analyse, this movie taps into our basic fears. there is one scene in the film that literally is heart-wrenching. People will disect this movie, they will talk about technique and theorise about the filmakers intentions. I believe that their single intention was to scare the audience silly! With me at least, they have succeeded! I have the film's images and sounds floating around in my head. This is truly a unique film! DON'T SEE IT ALONE!!!","9"
"coughlinm","slackers lost in the woods.","22 August 2005","I saw this film when it was first released back in 1999. I will also admit that I was taken in by the enormous hype surrounding the film. In fact that was the main reason I went to see it, I wanted to see what all the fuss was about. So, as I left the Theadora 90 minutes later, I could not help to feel conflicted. Its not that I thought that The Blair Witch Project was a bad movie, Not at all. In fact there is some truly spooky things going on in this movie. The creepiness of the woods with all the wig snapping and such. The ""witch"" ramping up the psychological warfare on our three ""comrads""; this was quite effective movie making. I guess my problem with the movie was that I felt I wasted seven bucks on a fake documentary that pretends to be real that I already know is fake. Even If I didn't know this was a fake before hand, some of the acting is so over the top I could have figured it out easily. Is it just me or did Heather, Josh and Mike come off as thorougher unlikable? So much so that when they finally met they'r demise, my gut reaction was-""OH WELL."" I pariticulary found Heather a foul mouthed little snot. One more F bomb and I was going to reach into the screen and slap her face. All that said, this is still a not too bad movie. If you can get past the endlessly irritating ideologue, this film does have it moments.","5"
"Larry-17","A very good film that might have been better...","4 August 1999","Before anything else, let me say that I liked the film. Nice concept. Well executed. In particular, I appreciate that the film makers leave the central enigma of the movie intact. Peter Weir's in ""Picnic at Hanging Rock"" makes a similar choice. It takes strength of character and confidence to make this kind of choice. It speaks reams about their potential.

Already a thing of talk among independent filmfolk long before it hit theaters, BWP had poked itself into my consciousness a year or so ago. The buzz. The buzz! A website before it was a film. The website, itself, less a billboard than a computer game. The lore: Really cheaply made -- 60 grand, 25 grand, 10 grand! for crineoutloud -- the whole thing improved in the woods in eight wet and stinky days; they gave a trio of actors a couple of cameras and a DAT, led them on a scavenger hunt for clues, left sketchy notes and mind-screwed the cast into near-real fear and panic and late night woodland snipe-hunts. It was all so hip, so coolly generated, so clever. Forget that it had been done before. Forget ""Cannibal Holocaust,"" and others...this one had integrity and a kind of kick-ass honesty about it. Just following all the material about the film before it opened, you just knew that -- if successful -- it was going to be one of those demiurge filmevents that redefined the business and would spawn a thousand mini-urges flailing for a ride.

The buzz and hype! And it's all true. There it is: kind of lovely and clever. It HAS integrity. You like those three people. You buy their weaknesses and still you like them because they're weak like you are weak. They're jerks, but still you like them because they're jerks like all of us.

The actors are good, the self-revelatory stuff is honest -- forget how they did it. (John Ford gave Victor McLaglen the next day off and got him drunk as a skunk the night before the big trial scene in ""The Informer."" Crack of day the next day, Ford dragged McLaglen out of bed and shoved him in front of the camera. Sleep-stupid and whisky-blubbering, fuzz-gargling his lines, shaking all outside and in, McLaglen acted his way through the day and earned an Oscar for his hangover.)

So there! Who cares how they got there, they got there!

And there it was. The personal hype machine worked well for these guys, the short booking worked for them boosting their per screen opening to stratospheric levels. Great.

I still went in thinking the movie was going to be just okay. It was better. It was very good. They might have done a little more with the sound. They might have built the tension a little more. They might have paced it better. They might have... They could have-should have...

Well. It worked.

I will say: I came out of the theater not frightened but moved. I left the theater more impressed with the film makers than their film. Ah, phooey! It was a good night out.

It is, finally, a very good film that could have been better.","8"
"higherall7","Found Objects in the woods...","31 January 2014","Divine Intervention has been known to visit me every now and once in awhile. Spiritual epiphanies have come about from running away to the local Theater Troupe known as Concept East on what used to be Adams Street. There I realized through reading their books that Black People could represent all the Gods there are just as well as the Greeks and the Romans. I was at home sketching Debra Jo Fondren off the cover of Playboy magazine onto a sheet of Newsprint and found I could draw much better thereafter and with more satisfaction and enjoyment. This was a kind of deliverance to me. Idly dropping off the Livernois bus to visit Doctor Curtis' Museum of Black History while unemployed and having time on my hands, I discovered, much to my astonishment, and contrary to what was to be seen on The Science Channel and 'Through The Wormhole', that Black Folks invented as much new technology and made things better for the future as much as anyone else. Besides that, you could trace their accomplishments back through time thousands upon thousands of years.

On top of that, a voice came out of nowhere one day and asked me what my Top Ten Favorite movies of all time were and to list them. I did what the voice bid me to do. At that time the voice asked me what was the common denominator to all these films that I liked so much. This took me a considerable amount of thought before I could formulate a reasonable answer.

When the answer dawned upon me, I marveled at my discovery. The films that I treasured the most in my hearts of hearts despite their subject matter all contained the least amount or no Sex and Violence at all in them! I went over the list again and again, thinking this couldn't possibly be the case for such a random selection of films.

But, for me, it was true.

It was from this that I was able to formulate my hard and fast rule about storytelling.

Sex and Violence are substitutes for Character and Plot development.

That brings us to THE BLAIR WITCH PROJECT. There is no romantic relationship or love triangle between the female lead Heather Donahue or the other male characters. There are no scenes of physical conflict between any of the leads. Therefore, a very interesting question comes to mind.

How could a film made for twentynine thousand dollars plus thirty thousand dollars for promotion costs with no apparent Sex and Violence to embroider its narrative yet go on to gross over a hundred and forty million dollars worldwide? Could it be the focus of the film is on storytelling? This is a great film for Independent Filmmakers to study and treasure. THE BLAIR WITCH PROJECT, according to my lights, is the film that truly and substantially changed the landscape of Cinema. The simplicity of the idea, the method acting techniques used to prepare the actors to improvise their lines and reactions with sophomoric verisimilitude and sincerity in carefully crafted and yet somewhat open ended situations suggests anyone could have made this film.

Even you.

Sure why not? Anyone could pack their gear and cameras for two or three days of hiking to some place nearby like Seneca Creek State Park to investigate the local Bogeyman legend that's supposed to have happened in the woods somewhere out there. Just take a map and mark your destination so that you don't end up off the beaten track or right back where you started and make a careful record of any suspicious items or objects found on your journey. Hopefully, curiosity won't lead you screaming and running through the woods in the dark fleeing from mysterious sounds in the night. God forbid that all the footage you shoot should end up among the found objects involved with The Blair Witch Legend; that you should end up missing and never heard from again.What a bummer, huh? But it really could happen to anyone.

Even you.

Sure, why not?","9"
"lonefoxandcub","The only film I've ever seen that genuinely scared me","21 August 2005","By now there can't be anyone that hasn't seen, or at least knows the basic premise of The Blair Witch Project.

A film made to look like a documentary made by 3 college students about an urban legend.

All I will say is this: If you haven't seen it yet, watch it by yourself at night, and tell me you don't feel goosebumps, particularly during the last 5 minutes of the film. I hadn't seen it in a couple of years, literally just finished watching it... I know what happens, and STILL it gives me chills.

There's no FX, no flashy camera work, no witch(!)... and yet it's the most genuinely scary movie I've ever seen. I don't mean you jump because a door bangs, I mean you actually feel the hairs on the back of your neck stand up because... you don't see a damn thing. That is a rare experience.

Genius.","10"
"Shadiest","A homespun masterpiece","3 August 1999","Simply a refresher course in American cinema, and not just within the horror genre. It meshes the traditional with the unconventional in the right amount, and the improvisation of our three filmmakers is shockingly accurate. The movie represents a triumph for minimalism with its rudimentary cinematography and sound, and a marketing coup of the highest order. ""The Blair Witch Project"" is far from a victim of its own massive hype, however. It represents an escape from the norm, and is a trenchant reminder of how stale feature films have become. In a word, brilliant. 9.5/10",NA
"Giacomo_De_Bello","8.5/10","30 September 2016","As one of the biggest pop culture phenomenons of the last twenty years it feels odd to give a synopsis for ""The Blair Witch Project"". The reason being is that two different versions could be given, one where you talk about a documentary one where you talk about a fictional found footage film. As twenty years have passed I think it's pretty safe to assume anyone who's reading knows this is a fictional film disguised as a documentary from three student filmmakers who go into the woods near the town of Burketsville to investigate the legend of the Blair Witch, believed to haunt the woods.

Even at seventeen years from its release, even to someone like me who didn't see the film until late in the game after having seen other found footage films that used the medium to great effect (""Paranormal Activity"", ""Rec"", Chronicle""), ""The Blair Witch Project"" remains a gem of the horror genre, one of the best ever made, indicative of the fact that what truly scares us is what we don't understand.

To talk about this film is also to talk about the many stories that surround its making which represent the brilliance and the inspiration these filmmakers had for the production. It is a film that, even after all of these years, remains original, fresh, unique and most of all terrifying. It is one of those movies where you just don't believe how they made it, how they came up with certain ideas and techniques, the one where you just keep asking yourself questions throughout the whole duration and one that still lets you enjoy the joy of filmmaking and directing without ever calling attention to itself.

At the heart of this creepy madness are three performances that live on as remarkable efforts of acting and actor's direction. There isn't a false beat in these performances, there isn't a dull moment, you full heartily believe in these three characters, you appreciate them as fully rounder, three dimensional real people which is what ultimately makes this film the more terrifying. Again the stories of how the directors pulled these performances from the actors are fascinating and indicate how truly inspiring, great filmmaking from two individuals that had a clear, beautiful vision for this picture.

The characters manage to feel so alive and real that is where almost all of the horror takes place. In reality what we have as set-pieces are a couple of sounds, one iconic imagery and a final set-piece. Yet it feels like so much more. That is because of how insanely close you manage to get with the characters. The found footage trope was used to extreme brilliance here, it was dictated by story and manages to bring us into the world of these people as no other medium could have ever had. I mean you feel every drop of sweat, every breath and insanity the characters are put through, it is absolutely harrowing.

Moreover, the film also manages to have a thematic line and delves deeply into the realms of starving, desperation, getting lost and confronting yourself with death. All of this subtext it what actually makes the film as tension filled and scary as it is. The raw portrayal of this wears you out by the end and you have just the same will of these characters to get the f**k out of the woods.

As a big horror fan, as a true film fan, as a lover of the art of filmmaking and as an adrenaline junkie I cannot recommend ""The Blair Witch Project"" enough, turn off all your lights, put away all other electronic devices, make sure the screen is the only source of light surrounding you and experience this film in all of its glory, you will have a blast, it lives on as one of the scariest films ever made.","8"
"glgioia","2 Words - Cell Phone!!","29 October 2002","Just kidding, its hard to believe this movie is only 3 years old...seems like I've been watching it for much longer. Regardless, the film takes place back in the dark ages of 1994, when cell phones weren't as yet handed out to all citizens at birth. I've seen this movie many many times, and it still chills me. Its become the ""Its a Wonderful Life"" of the Halloween season. It expertly exploits the lingering childhood fears of the woods after dark, and the haunted abandoned house. Once again if you keep the supernatural question unanswered, (pay attention Hollywood), it is still possible to scare the fertilizer out of audiences. Film makers are usually just not willing to work that hard. This film has no sex or violence, and only the smallest tiniest dollop of gore. Yet it smokes any movie for fright thats been made in the last 20 years. The performances and writing are brilliantly natural and completely believable, and pose an interesting sociological study on group behavior in crisis. The ""I would have done this"", and ""they are stupid, why didn't they just""...thoughts and debates are what makes the film a masterpiece. Horror films about the woods have been made before, but sadly rarely make use of the woods per se, as the cuplrit of fear. Pity, that fear is deep in our psyche, stamped in our makeup, and if you cleverly storytell, a nut with a hockey mask and chainsaw are hardly required to bring it to the surface.","9"
"angdeg","Disappointing Film","5 February 2002","Foul language throughout the film that annoys. The idea of seeing a film as through a video camera is the most stupid. No scenery or spooky scenes. No music all the film and above all, I never felt scared at any time of the film. The story about the witch that is never seen on the screen is good. I spent only 50p to rent this DVD and I think I wasted my time and money.","1"
"Movieguy-21","One Damn good Thriller!! What an ending!!","30 July 1999","I am glad to see that the old-style horror flick is coming back, no jenifer love hewit! I am not even going to consider seeing scream 3. This movie draws you in and you feel like what you are whatching is real. The ending is so incredible and apropriate!! Don't expect jump in your seat scares but non-stop goosebump-lke scares which are far more long lasting. I would definatly recomend that a person be familiar with the stories about the Blair witch before seeing this although they do say them in the movie, just not everyone remebers them towards the end (the whole child murder thing), I had to remind my bro.","8"
"Southernman","Absolutely crap & boring, glad I didn't waste my money at the time.","25 October 2002","I knew to expect a boring leadup to the final sequence, but I thought I'd sit through it as it (the end) was reviewed as being a good shocker. Well - maybe if you were 10 years old sitting alone with the lights off in a house in the middle of no-where.","1"
"mfouch-75129","Beyond awful, possibly the very worst movie I have ever seen, ZERO STARS!!!!!","5 November 2017","A monumental disappointment. Total trash. NOT SCARY, NOT CLEVER, NOT ENTERTAINING. THIS IS NOT MY OPINION, THIS IS A FACT. I cannot believe that this movie received ANY positive reviews. The story, writing, acting, and editing, were all just plain bad. I do not even think this qualifies as a movie, It was more like a 5th graders school film project. If I could have given zero or less stars, I would have. Consider this review a public service, do not waste your time watching this garbage.","1"
"Glenn-47","What a rip off!","19 November 1999","I've been to movies where I thought it was a waste of my time and money being there. But this one takes the cake. This movie was so bad I can't even begin to tell you. I felt like my time and money was stolen from me! The people that came up with this scam (movie) must be laughing all the way to the bank. If you enjoy watching someone run around with a home video cam in there face screaming this movie is for you! Don't forget your headache medicine though.","1"
"morpoise","A warning to those who get car sick!","30 July 1999","The person taking the tickets at the theatre door wished us ""Good Luck"" as we walked into the movie. I asked him what he meant, and he warned us that BWP was incredibly scary, and that someone in the previous showing had thrown up because of the movie. I assumed it was because the movie was gory. Not at all. Anyone who remotely gets car sick will NOT be able to sit through this movie because the hand-held camera technique is worse than any car ride you have ever been on. More than a handful of people left the theatre because they were nauseated by the camera motion.

If your stomach can handle the constant camera movement, you will definitely enjoy the ride.",NA
"pandora-15","It was good for what it left up to the imagination.","3 September 1999","This was not your everyday, common horror movie....and that's what made it good. If it had shown and disclosed everything that went on (in as horrifying detail as most horror movies) it wouldn't have been scary, there would have been nothing to wonder about, no mystery. The mystery was what made it good. I'm afraid however that this is not the kind of movie for someone with no imagination, they'll just find it dumb.","7"
"MonsterVision99","Impressive for what its worth.","27 October 2016","The Blair Witch Proyect its a very polarizing film, that many people consider to be anti-climactic or even boring, but I found it to be quite interesting, even without the supernatural aspect.

The film its really about three filmmakers who are lost in the woods, after that, a bunch of mysterious events happen. The best part of the film are the arguments these three assholes have with each other, tension rises as they get even more lost in the woods, you don't even need a witch to make this film unnerving.

For its style and techniques the film deserves all kinds of praise, I wont say that this is better than a big budget horror film, but its definitely worthy of recognition for the effort that these independent filmmakers put into the film.

Overall, the film may not be for everyone for its lack of real scares and explanation, but I don't think that it needs any more explanation, I think its better to leave it to the audience.","8"
"Hermit C-2","Succeeds on its own terms but let's hope it's not the wave of the future.","11 August 1999","When a film comes along with this much pre-release buzz it's difficult to go into the theatre without SOME kind of preconceived notion about what it is and what it's supposed to do. After seeing it, my feeling is that it was a very good film, using a concept that hasn't been done to death and one that served the filmmakers well. Let's hope, however, that this will not now become the cinematic wave of the future. We don't need every bunch of amateurs in the world running around with camcorders doing pseudo-cinema verite documentaries and foisting them on the public!

The appeal of 'BWP' to me was not as The World's Scariest Movie but rather as an examination of what stress and fear can do do people in adverse and extraordinary circumstances. Looking at it this way I think it succeeded admirably. One of my favorite moments in the film comes when the two young men almost get hysterical when they find they've been tramping through the woods all day and have arrived at the place they started. Heather, the filmmaker, repeatedly assures them that they haven't, then out of their hearing breaks down crying, confessing to herself that in fact they are back where they began.

The idea to suggest frightening sights rather than to show them was a good one that works well. There was one point, though, when Heather was running in fear and screams ""What the **** is that!"" that I thought they could have at least shown a shadowy suggestion of SOMETHING. But I can't criticize the direction the filmmakers took, because it worked. I think they made the film they set out to do. A masterful job was done of building suspense throughout the entire movie and the climax occurs right at the very last moment, like the best Edgar Allan Poe stories. Hype and expectations aside, I thought 'The Blair Witch Project' succeeded on its own terms.","8"
"mnpollio","A triumph of marketing genius over substance or style","9 May 2010","More than 10 years after its premiere and many who watch this film may well wonder what in the world the hubbub was about. The truth is that the marketing campaign for the film is a far more interesting topic than anything that appears in the film itself (more on that later). A relatively simple tale of three amateur documentary filmmakers who vanish into the Maryland woods while investigating the title phenomena is the center of this film. The amateur nature of the film-making in that everything we see is fairly badly shot through a jittery hand-held camcorder is supposed to add authenticity and accentuate the ""you are there"" atmosphere of the unknown a la Romero's Night of the Living Dead. Unfortunately, a glaring discrepancy is that Romero's film actually had a solid premise to hang its low-budget authenticity on and the Blair Witch Project has nothing of the kind. The opening moments which introduce us to three characters, played by Heather Donahue, Joshua Leonard and Michael Williams, are dreadfully uninteresting and fail to do much to ingratiate the leads, other than to emphasize that Donahue is a type-A control freak who micromanages the entire foray into the woods badly. If anyone can figure out what the ""legend"" is that is supposed to be so fascinating to inspire a documentary and propel this story forward, they are doing better than I. The mishmash of background provided by snippets of interviews with locals indicate that the legend may or may not have something to do with a witch, a ghost and/or an old male psycho who kidnaps people - the entire explanation is murky at best, which is a fatal flaw since we have no idea what exactly these people are searching for. While there would be some suspense to be mined from easily losing one's way in the wilderness, that quickly dissipates thanks to the ill-tempered characters basically shouting and cursing at other with dialog that is rather painfully made up on the fly. The supernatural elements are total misfires due to two issues: 1) for much of the time, when the characters claim to hear something ominous in the nighttime forest, the audio is so bad that we often cannot hear the same things, and 2) the reactions to the most minor of events are so hysterical as to induce unintentional laughter (ie., someone sees a pile of sticks in the forest, which results in screaming and running). Of the actors, Leonard makes little impact in his limited screen time, Donahue is shrill and annoying, and Williams hints that he might have been able to do something worthwhile within a better structured film. By the end, few if anyone will know what, why, where, how or who The Blair Witch is. It is truly a shame that some of the savvy poured into the marketing did not wend its way into the film. Over-hyped as the little film that came out of no where, such a claim was near laughable since the internet had been abuzz for months before its release laying the ground work for the film and deliberately confusing easily credulous viewers that it was true and what they were seeing was actually a video found abandoned in the woods rather than actors playing a badly written plot. Coupled with a front page Time Magazine article, ready-to-be-duped patrons flocked in droves to see the true story of the poor young victims obliterated by the supernatural, only to subsequently be disappointed in that they were conned and the production they were conned into seeing was a badly filmed, motion sickness inducing, amateurishly acted mess. Don't believe me? Seriously, try to find anyone in the physical world (not in the anonymity of the internet) who will actually admit to having been terrified or even marginally entertained by this film. It takes a really long search. And in the age of similarly filmed efforts like Cloverfield or Paranormal Activity, Blair Witch's fading star gets less notable with each passing year.","3"
"kathleen-9","Single-handedly the most disturbing film ever made.","5 September 1999","Im writing this less than an hour since I've saw ""The Blair Witch Project"". This is the most terrifying movie I have ever seen. There is not one moment in this film where you don't feel disturbed, to put it lightly. You feel terror, genuine terror, because the images are SO real. The entirety of the film, your scrunched down in your seat, biting your nails down to the blood!You want to scream but you can't because its caught in your throat, your heart is beating overdrive: therefore at the end, it feels like it'll explode, your breathing spiratically, heavy, and shallow... If your not one for horror movies, even if you are, think twice about going to see this because theres not one moment, not one that your totally at ease with it. This movie scared the s--- out of me, and let me tell you something people, I will NEVER, NEVER go into the woods again! PERIOD.",NA
"matthewreinink","A relic of its time that doesn't hold up","21 October 2022","This movie was a big deal when it came out. The way it was marketed as real, the found footage gimmick was relatively new, and the way it feels like something you shouldn't be watching pulled audiences in. But watching this without the hype of the time really dampens the viewing experience. While I think the actors do a great job, and the beginning of the movie before they enter the woods truly feels like a home video. That's about where the compliments end though.

This movie is incredibly boring, aside from the final 5 minutes of the movie. Unfortunately, the low budget really hurts this movie as the scares just aren't there to keep my attention. Found footage films can be scary, Paranormal Activity and REC are both better and scarier films that would both be released less than ten years later. Those movies are still watchable even today, Blair Witch Project is just a drag to get through.","2"
"beetree","Very interesting, straight forward movie with some scares.","1 August 1999","Yes, the movie was over-hyped, however, it delivers an original thriller that does kinda get to you after a while.

The best concept film in a while; The movie takes a basic horror concept that has been around for centuries (a witch or witch like being) and combines it with simple, straight forward plot lines and dialog to make a very interesting film.

Probably the only thing really scary about the film is that it does not give you anything NOT to believe. There are no special effects or over-made monsters as the antithesis in the film. The location could be Anywhere, USA and the cast made you believe what was happening. All and all, you could almost believe that you were watching something that actually happened.

Unfortunately, ALMOST is the key word. The problem with the movie as a ""horror"" film is that you cannot suspend belief enough to really get scared. That is true in a sense of all horror films, but others have something PHYSICAL (like Michael Myers) that haunts you, even if you know it is not real. Blair Witch Project delivers as a thriller that makes you wonder what will happen as the movie progresses, but leaves you ultimately unfulfilled. It HAD to end the way it did, you just wish it didnt.

Overall, the film is worth seeing for the concept and as a good thriller... you may even get terrified if you can suspend your belief more than I. (7/10)","5"
"Elvis-Del-Valle","A revolutionary movie at the time, but not a very good movie","14 March 2023","As a horror film I must say that it is highly overrated since it is not really a very good film, in fact it is quite boring and the only reason why it has some support is because it was made in the form of a documentary, which it makes it look pretty real and a lot of people thought it was a real tape. On that side it is an interesting experiment, but only that could be rescued. It is not a film that anyone can see and it is understood that the way it was made at the time was revolutionary enough to create more films of this nature and that can be recognized, but many films that came later such as Paranormal Activity, VHS or Rec, are in a certain way superior to this film that originated this type of film. This film may now be a classic, but it is another era and it has aged in a different way that is not even scary and that is why as a film itself it is bad, as a horror film it is mediocre and I would only recommend it for those who are curious to want to explore a bit about how to do something independent with few resources since I see this film more as study material and not as a film itself. Personally I think the sequel is a little better and the third is undoubtedly the best of the trilogy because at least it's seriously scary. My rating for this movie is 6/10.","6"
"Gunnar_Runar_Ingibjargarson","Damn good horror movie!","18 June 2008","Anyone who has even the slightest trouble with insomnia after seeing a horror movie should stay away from The Blair Witch Project--this film will creep under your skin and stay there for days. Credit for the effectiveness of this mock documentary goes to filmmakers Daniel Myrick and Eduardo Sanchez, who armed three actors (Heather Donahue, Michael Williams, and Josh Leonard) with video equipment, camping supplies, and rough plot outlines. They then let the trio loose into the Maryland woods to improvise and shoot the entire film themselves as the filmmakers attempted to scare the crap out of them. Gimmicky, yes, but it worked--to the wildly successful tune of $130 million at the box office upon its initial release (the budget was a mere $40,000). For those of you who were under a rock when it first hit the theaters, The Blair Witch Project tracks the doomed quest of three film students shooting a documentary on the Burkittsville, Maryland, legend of the Blair Witch. After filming some local yokels (and providing only scant background on the witch herself), the three, led by Heather (something of a witch herself), head into the woods for some on-location shooting. They're never seen again. What we see is a reconstruction of their ""found"" footage, edited to make a barely coherent narrative. After losing their way in the forest, whining soon gives way to real terror as the three find themselves stalked by unknown forces that leave piles of rocks outside their campsite and stick-figure art projects in the woods. (As Michael succinctly puts it, ""No redneck is this clever!"") The masterstroke of the film is that you never actually see what's menacing them; everything is implied, and there's no terror worse than that of the unknown. If you can wade through the tedious arguing--and the shaky, motion-sickness-inducing camera-work--you'll be rewarded with an oppressively sinister atmosphere and one of the most frightening denouements in horror-film history. Even after you take away the monstrous hype, The Blair Witch Project remains a genuine, effective original.","7"
"hughbra","Might be the best horror flick ever made!","11 July 2000","This is a real winner of a horror film. Starting off slowly the suspense builds in an ever-increasing crescendo of terror until the final sequence, which is definitely not for the faint-of-heart. The film held the audience on the edge of their seats throughout, and it even translates well to video and DVD. Considering the budget, and the experience level of the filmmakers, this might very well be the best horror film ever made.","10"
"Rendanlovell","A great found footage horror flick","2 August 2016","Now that we are getting a second sequel this year I finally decided to watch the OG 'Blair Witch Project'. Now that I've gotten around to it I'm glad I did. What's interesting about this film is that, even now, it remains one the most renowned horror movies ever. Yet, it's also the same movie that accrued a Razzie nomination for worst picture of the year. So which is it? Is it one of the greatest exercises in horror or one of the worst? In my humble opinion it's one the best. Although I wouldn't necessarily call it a horror. For my taste it's more of a thriller than anything. If you aren't aware, the film follows three young adults who venture into the woods in search of a story.

A story for their documentary. Which explains the reason for the found footage style. Before this movie there really wasn't anything like this. And with the viral marketing suggesting that it was a legit thing, people were genuinely frightened for the cast. Apparently sending letters to the cast families expressing their condolences for their losses.

Even with the excess of found footage films these days this one some how still feels fresh. This mainly has to do with the lack of gimmicks and clichés despite it revolutionizing a genre. There isn't any slow pan left and slow pan right followed by a jump scare. Nor is there the constant wonder as to why the characters have a camera at all times.

The reason it defined a genre is because it did it so well. And now all we have is overused troupes that intend on jumping their audience to death. The thing that genuinely shocked me while watching was how the film understood that less is more. There isn't a single jump scare that I remember and there isn't a single time that you actually see the antagonist.

The film understands that if it where to show the witch and sets rules for it that it would become vastly more difficult to scare you. By not having these rules set it can basically do what ever it wants without any one saying, ""That doesn't make sense."". It helps you as the audience feel and experience whats happening through the characters perspective. As more things start to happen and they start to question what is going to happen next, so do you.

This intentional lack of a monster or rules makes this incredibly unsettling to watch. It feels authentically supernatural. The performances by these three unknown actors really helped sell this even more. They aren't all that good honestly, but the writing and editing for the film made everything come across convincing and natural. Not everything here works though.

As I said, the performances can be quite shaky. They clearly aren't trained actors and some of their interactions can be rather cringy. But the biggest issue I have comes from some of the characters behavior. There are many times when they act so irrational that it's near impossible to not get frustrated at the film. Like when a character tosses a valuable object into a river just because he personally deemed it ""useless"".

However this film honestly shocked me. It blows me away how diversified its audience is when it comes to whether they liked it or not. It may not be that scary but it's incredibly unsettling. The film is unpredictable, natural, and uncommonly convincing. It isn't exactly a perfect horror experience due to some poor performances and questionable behavior, but it's such an interesting dive into human physique. Watching these people go completely bonkers was way more enjoyable, and unsettling than it should have been.","8"
"Frank-N-Stein","Excellent!","26 November 1999","The Blair Witch Project really blew me away. I'd heard so much about it before seeing it. I was worried that I'd be disappointed, the exact opposite was the case. See it! Buy it! Whatever!!! I hope the makers don't get lured into making a bunch of spin-offs, sequels, prequels, Happy Meal Toys (just kidding!), Blair Witch the Series, ...Hey moviemakers!! WE NEED MORE OF THIS GOOD STUFF!","10"
"Cloud-20","Brilliant movie, but not as scary as I thought it was going to be","1 September 1999","*Contains Spoilers*

I went to go see Blair Witch project this past week. I've heard mixed reviews about it. Some people say it was ""Scary as hell."" I've heard other people say ""This movie is horrible."" I decided to go see it and make my own decision.

A friend and I went to a Matinee, there was about 4 or 5 other people in the theater. Throughout the 90's we've been exposed to some of the most god awful horror movies of our time, but this was a definent change of pace. This movie is a lot better than any horror I've seen in a long time. It doesn't take special fx to scare people, and this movie proves that. I really liked Blair Witch Project, but it didn't scare me much. The last 10mins or so was the only scary part of the movie. The final images in this movie will be in your head for days. Other than the last bit, I wasn't terribly frightened as some people have been. It was more of a thriller.

No one is going to enjoy this film if they didn't pay attention at the beginning when they were interviewing the towns people. If you didn't listen to the conversations you wouldn't understand what was going on in the woods (the piles of rocks, etc). The stupidist people in the world were sitting in front of me during this movie. Halfway through the movie when they come back to the same log they were at eariler, a person in front of us asked, ""Why is she crying? Is that the same log.""

This is a good movie and if your a fan of the horror genre go out and see this, but don't expect to be too terrified.",NA
