"reviewer_username","review_title","review_date","review_text","rating"
"vitaleralphlouis","Teenage romance spotlights Kristen Stewart","11 April 2009","In a teenage romance written, directed and mostly made by women (see credits), a pretty teen girl seeks love with the bad kid and finds he's not so very bad after all. There are worse traits in a guy than being a vampire and living in a coven. For example, he could have been an ACORN worker fraudulently registering voters in the battleground state of Washington. But no, he just has this vampire thing and he's trying to go veg. Truthfully, the whole coven of vampires seem pretty nice, and if they moved into my neighborhood I could do worse.

Men, for certain, will like Kristen Stewart. She's pretty, petite, slender, small-breasted -- all the physical things I like; plus if you read about her she also has good values. The real question is what do girls really want. This movie gives you the answer. From the novel's author, going right through the movie's 76% female credits, they are telling us they want an interesting bad guy and they want to apply their love to make him over.

As a vampire movie, Twilight is awful. Even the ""bad"" vampires aren't so bad. But Twilight is NOT a vampire movie; it's pure romance. Not bad.","6"
"Mari_Eisshh","Very Poorly Made.","27 November 2008","I've read the Twilight books, and although I don't loved them, I was looking forward to the film adaptation. When the reviews started appearing, they were so negative that my expectations were very low. The movie was a bit better than I expected. It is a very flawed film. First of all, the acting is mediocre at times. Many people have said that the two main actors had chemistry, but I found their relationship to be rather awkward. There was no wit and flow in their relationship. This might have also been a result of Catherine Hardwicke's poor directing and the weird shots she used throughout the film. My last complaint is what most people have been upset about. The Special Effects. It is not the crew's fault that they had a low $37 million dollar budget, but the special effects were one of the worst I have ever seen. It made the movie quite laughable. The film wasn't a complete failure however. Robert Pattinson had his shining moments, and Billy Burke(who plays Bella's father Charlie) was a scene stealer. Mike Welch was also surprisingly good. The soundtrack was also very nicely placed. Melissa Rosenberg(the screenplay writer) did a very good job in adapting Stephanie Meyer's god-awful writing into a fair script. The script, unfortunately, was ruined by the poor deliverance of the actors. From the beginning, Summit Entertainment has made it clear that the movie was made for the fans. The bad side is that not everyone is a fan, and after watching Twilight, I doubt anyone will become one.","8"
"cavaliermom6","Screen Adaptation of the Twilight Novel (Novel written by Stephenie Meyer)","2 January 2009","For all of those who feel the Twilight movie is not good, you're wrong and I'm not sorry for stating it.

The Twilight Saga books are excellent. You ask: ""How can that be?"" Well, books that are not good do not make the country's best seller list. Also, the authors that write bad books are not nominated for writing awards. It's sort of like 2 + 2 = 4. Stephenie Meyer wrote the Twilight Saga books. These books have been on the best seller list since they came out, the books have sold millions of copies worldwide, and Ms. Meyer has been named and nominated for various awards. Additionally, Stephenie Meyer's first book, Twilight, was made into a movie. Guess you didn't see that one coming, did you? Another question: How can a bad movie be number two (2) in the United States and world? Financially speaking, Twilight has broken a lot of box office records.

You have to love books in the first place. You have to know that Stephenie Meyer wrote Twilight because she had a dream about a couple in a beautiful ""meadow."" The young man in the meadow was a vampire, but, the young woman was an average-ordinary girl.

Also, you have to believe in true love. A young couple cross each other's paths. By common standards, their love is doomed, but true love conquers all. This may all sound like sugar-sweet, candy-coated garbage to some, but, what about a man or woman who returns from war and is severely physically damaged. By common standards, love for this person is not conceivable. But, then, his/her path crosses with someone who sees the real person - not the physical limitation. It's the same for Bella and Edward in Twilight. The circumstances may be different - but it's the same story. Love conquers all.

For anyone who wishes to ""trash"" the Twilight Saga - okay. That's your opinion. I choose to thank Stephenie Meyer for sharing her dream with the world. Anything good does not hurt. Good always makes life better.

If you haven't read the Twilight Saga, read it. You will be surprised when you can't put these books down. They're wonderfully addictive. And, if you're gonna have an addiction, Twilight should be your ""heroin"" of choice.","10"
"boe_dye","boe_dye sez: Louie, Louie... Still whining Louie...","24 March 2009","that's not really all that fair...

or maybe I could say: ""Micheeeaalll, Micheeeeealll"" And then have the frog brothers jump out of their comic shop to do some serious damage on some po-dunk Vampire Arse.

Which again isn't really fair but in all honesty if you did combine Lost Boys with Interview with the Vampire and sprinkle in some teen movie angst you generally have this film.

It wasn't so much that the story line was bad. It was original, or at least as original of a story you can get in the 21st century. However what really killed it was that it was so melodramatic and over acted, I could not take anyone seriously.

And it is obvious to anyone with half a brain that this movie is marketed to emo, angst ridden, dark teenage girls. But it was just so absurd, and so overplayed that it made it hard to get into the world.

I don't know, maybe as I get older I expect more. And maybe that is the refinement of age is that the things that amused me as a child don't even scratch the surface anymore.

And again, it's not the story so much as the acting. The majority of the dialogue was one worded, stuttered phrases that were just a slight bit above Neanderthal grunts.

There was no real character development, and it seemed as if everyone was tossed into the mix solely because they were in the book, which I did not read.

As always with any movie based upon the book one must keep in mind that the movie is BASED on and NOT the book itself so of course certain liberties must be taken. Dramatic license is expected. However with movies that are based on books it always seems that the film makers are either trying to cram too much book into the movie, and producing a random disjointed film that makes a bad film.

Or.

Not having enough of the book and changing too many things around, thus angering and upsetting the fans who made the series popular in the first place.

In the end, it was amusing to me from the first moment that Edward appeared in the cafeteria. Almost as if walking out of a Calvin Klein ad of the 90's. Wind blowing in his hair, even though he was indoors. A cold, mysterious stare, a hip and cool air about it...

So overplayed that I started laughing...

But again, I am not a young girl just hitting puberty, and I have long since been that age when hormones were raging and overly dramatic romances inspired me.

Perhaps I am just too old for this sort of thing, or perhaps this sort of thing is just as ridiculous as it was back in my youth.

The fact remains that I do like a bit of cheese now and then, and I do enjoy a cheesy teen romance.

This however was cheese that took itself way too seriously.","5"
"xmudjunkies","This is a wonderful film for tween girls.","28 November 2008","I am surprised that some viewers chose to rate this film so low on the totem pole. They must first keep in mind that the books (written by Stephenie Meyer) were written with the ""tween"" girl population in mind, and I dare say that Mrs. Meyer has created a wonderfully imaginable world for her vampires and the little lamb who joined their clan. There is no grisly throat ripping, skin slashing or blood spewing to speak of, and in my opinion, the absence of those things make this movie much more acceptable for so young an age group. My daughters LOVED it, I was impressed with it myself. So, if you go see Twilight, make sure you keep in mind that this film wasn't created/directed/written by Steven Spielberg or George Lucas. If you want the full-on ""severly realistic"" vampire stuff...watch True Blood.","8"
"terror_adagio","I love you so much, I want to eat you for dinner!","29 November 2008","You can totally tell this was originally a novel, because it lacks anything really filmic at all. You could tell it was from the mind of an obvious soap opera loving female author. I went into this film having never heard of Twilight before and having gone with two fans. I came out of the film with a two for one really in how not to make a love story and vampire film.

Here are some tips for if you WANT to make a bad love story/vampire film like Twilight: 1. Have countless scenes of your lead actors just staring at each other in a large room. This was really quite ridiculous. It is so cliché and how shallow can you be to believe that is what falling in love is. Staring. Absolutely boring. This is why the film clocked in at a needless 2hr running time.

2. Write terrible cliché dialogue for your leads. I don't know how many times I had to hear such contrived dialogue. The scene for example where Bella is in the forest with Edward telling him she knows what he is. It screams being artificial. And plus, throughout the whole film we know already and you would have to be stupid in this day of age to not know immediately. It was so bad in parts people in the audience were laughing. One part I never understood was the amount of times Edward came up to Bella and said you have to stay away from me and Bella would respond, no I don't want to stay away from you. From what I could see, Bella did a good job in the beginning of keeping her distance and it was Edward who would constantly come up to speak with her.

3. Rewrite vampire mythology.... badly. Your skin looks like diamonds in the sunlight? Excuse me? This was the kicker for the outbursts of laughter in the theater. Maybe it works better on the page or something, but visually this looked stupid. And am I expected to believe anyway that this town has a cloud of overcast the whole time? Not buying it. And when you are turned into a vampire you immediately become pretty? Um... okay then.

4. Have one of your characters in love with the other person and the other person in love with eating them. Did Edward ever say he loved Bella? Actually did Bella really ever say she loved Edward? For me, I never got any great sense that this was love between them. Edward really just wants to eat Bella throughout the film, but for some reason doesn't want to. I guess there is nothing more romantic than portraying your love than telling them how hard it is not to eat them for dinner. What a turn on. And Bella gives off the impression she just has the hots for the hot guy at high school and wants to have sex with him.

5. To give off the impression you are still making a vampire film show off their powers in a baseball game. I admit, I did enjoy the scene a bit. But really it was just an excuse to inject some kind of action in this otherwise pretty much anemic action film.

There is much more but I restrained myself to five. As the credits rolled, I begun to wonder if having three main creatives being women actually hurt this film. Its quite clear the director and screenwriter being women was not a coincidence. I asked one of my female friends why did they think they hired them. Their response was that maybe because women understand love and romanticism more. I laughed at this response and began to think how absurd a response that could be, considering the majority of the greatest love stories ever told were written by men. I cited Romeo and Juliet on the novel side (a clear inspiration for this story and a bad one at that) and James Cameron's Titantic on the film side. Perhaps what this film needed to make it a bit better was more testosterone in the mix. By the way, the two Twilight fans were also quite disappointed with the film.

The choice of lead actors is quite poor. Never have I seen such boring leads in a teen-aged aimed film. Kristen Stewart is young and fresh, but completely lacks any personality. Throughout the film she plays the same dull emotion. Her character is also fairly unlikeable considering how much she ignores everyone else around her other than the dead guy. There are any number of other young actresses who could have better played that role. Robert Pattinson has the same problems as Kristen Stewart, although more interesting to watch, his dialogue is constantly forced, but so is the writing, so it is a double edge sword constantly.

On the technical side, the cinematography was hideous. I couldn't tell the humans from the vampires since everyone looked pale. I have heard a sequel is going to be made and I would think it could only get better, because I wouldn't want to think it could get worse. However, the people in charge of this would be better served at bringing in a whole new creative team who actually understand how to tell a proper love story and exciting vampire film and a proper lead cast who equally understand. There are much better vampire films out there people and equally better romantic films.

4 out of 10 If the film didn't have that short but fun scene with the vampires trying to play normal humans at the house while meeting Bella for the first time, it would have got 3 out of 10.","4"
"Saving_Private_Nyan","why do people even like this movie?","24 July 2010","im from asia and in 2008 i heard about 'twilight'.saw the trailer on national TV and found out that a lot of people loved this movie.i knew nothing about twilight,i didn't even know that it was actually a book.all the hype made me wanna see it.after searching for it for months i got a dvdrip of twilight through my friends.i actually thought it was gonna be a great movie but man did it suck!. when i saw the first scene i was like is that a movie or a TV series,cause it honestly looked like a low budget movie.i thought the movie was going to get better after few scenes but it didn't.i just couldn't figure out what was the point of twilight.cause it wasn't romantic,it wasn't thrilling,it was really boring.i got nothing against romantic movies,but this wasn't even romantic.it didn't make me cry or made me laugh,it didn't have good action sequences or mind blowing cgi.whats the point of this movie.cause i felt nothing watching it.and robbert pattinson's acting was terrible,one of the worst performances i have ever seen.he looked like some creep suffering from flu or something,cause he was shivering during the entire movie and the way he asks bella 'are you afraid',that made me laugh.i was like really?.i mean this movie disappointed the hell outta me.i love movies with depth like the shawshank redemption but i also like popcorn flicks a bit,but this wasn't even a popcorn flick cause it was boring.it didn't look like 'hollywood' at all.and i mean come on,the only reason we know these people are vampires is because they say so,you don't even get to see them sucking blood.and special effects were below average.im still trying to figure out why people like this movie so much cause clearly it doesn't make you think,nor it does entertain you.i would have liked twilight if it was the only movie i had seen in my life. my rating 4/10","4"
"rascleattop","Wonderful plot for a film, but this version missed the mark.","22 November 2008","It's really a shame because this movie had SO much potential, it surfaced with an already dedicated fan-base, the actors cast were promising, and the plot line was unique. Such a combination of potential is a rarity, making the shortcomings of the film all the more disappointing.

The love between Edward and Bella was far too rushed, to the point it was unrealistic, immediately leaving the audience detached from their romance, and unfortunately ruining the dynamics for the rest of the entire film. This was especially disappointing because Twilight is supposed to be a LOVE STORY. The author has even said her inspiration to write the book came from the play Romeo and Juliet, obviously the romantic aspect is a huge reason for why it has been so successful, and the films failure to properly convey the romance partially explains why it's such a flop in comparison. Crucial character developments from the book were completely omitted in the film, and the melodramatic music and poor quality ""blue tinted"" lighting instilled a creepy and suspenseful feel, not a romantic one.

The actors should almost be embarrassed for having the title on their film resumes. I feel bad for knocking Kristen Stuart for her pitiful performance, because the Bella Swan in the book seems she would be an incredibly difficult character to convey, but Stuart's delivery was much worse than one would have expected, every single line of hers sounded contrived, and her performance removed much of the film's potential. She was perfect looking for the role, and that's pretty much it. As for Robert Pattinson, while his role was awkward and rushed, he deserves to be commended for his wonderful performance, there's not much one can do when he's given an awful script.

All in all, the film was rushed, and literally laughable, the audience giggled in awkward embarrassment during the emotionally tense scenes, partially because of the contrived emotion in the lines the actors had to rehearse, and partially for having spent money on such a god awful film.

I highly recommend Twilight, the book, to anyone and everyone, but the film is only worth seeing for those of us who have already read the novel, and even then I wouldn't completely recommend it. I would look forward to enjoying a cinematic version of Twilight, the book truly deserves it's own film, and it would translate nicely, but this particular cinematic translation of the book did not hit the mark.","4"
"acetylcholinenjoyer","Beautiful, underrated film","10 September 2010","This has to be one of the most beautiful and moving movies ever made. The story was so original and touching that it almost move to tears. No, I'm not kidding: Just like those terrible ""Rambo"" flicks are way over-hyped, the ""Twilight"" films are underrated and under-appreciated.

This was one of the best romantic films ever made, and it was one of the best films that I've seen in the recent years, along with ""Avatar"" and ""Watchmen"".

It had romance, action and very good special effects. I just cannot understand why would someone hate such a great film like this. ""Twilight"" is one the best literary adaptations ever made.","10"
"toll-8","Greta for young girls, not so great for everyone else.","24 February 2012","Everyone has a different take on movies. Some people will think one film is miles better than what someone else thinks of it. Twilight however seems to fall into a different category all together, where most will despise it and anyone female and in their teenage years will absolutely love it. A teenage girl could watch a classic love story, such as Casablanca and find it utterly boring, but with Twilight they are enthralled beyond belief. Now is that the story or the actors? I know the answer to this but it is one hundred percent the wrong choice. The story is by far better than the actors.

This film isn't a great film by any means but the story is slightly intriguing. Bella (Stewart) has moved to her Father's house in a place called Forks, the wettest place on the continent of the U.S. On her first day at her new school she becomes curious towards the pale faced, good looking weirdo in Edward Cullen (Pattinson). From there an infatuation starts from both parties. Throughout the opening half an hour we get lots of smouldering looks in the other ones direction.

As the infatuation continues, Edward beings to warn Bella that he is dangerous and that she should stay well away, but she has already began to fall in love with him and refuses to leave him alone. After spending long periods with each other, Edward feels enough trust to let her into his little secret: he is in fact a vampire. The signs were already in place, he is ghostly white, has shiny eyes and is cold to touch, however sunlight doesn't seem to harm him here and instead makes him glisten like diamonds, which is slightly weird considering people believe vampires to be burnt in sun light. Obviously this is a different type of vampire.

Edward explains that his family are 'vegetarians' and don't eat humans but other vampires out there do, so she must be aware of what she is getting herself into. Her acceptance into his life quickly turns to regret though when a dangerous trio of vampires smell her scent and one makes it his challenge to have her, causing Edward to do all he can to save her.

The story is quite interesting. We usually see vampires as evil creatures and here we get a different take on it, although he does state that in fact he is the 'bad guy'. It is different to see a vampires different kind of struggle. What happens if they fall in love with the creature they intend to eat? It is kind of a mix of Romeo and Juliet with bestiality really. Coming away from something not in tone with the film, it is good to see a different side to a creature we are supposed to be frightened of and how love allows someone to take the risk of getting into a relationship with a vampire. The story is nice but now to the rest.

The dialogue is poor. At times it is worse than poor. It is as if it is lifted straight from a source which is known to be expositional. Film is supposed to be visual and at times the dialogue explains too much. It also can become a little dull where we spend a lot of the time listening to Bella and Edward talking. The dialogue at the beginning of their relationship is slightly laughable and makes you wonder how they even fell for each other. At times as well the film seems to be very set up, like the line of dialogue is telling us that in a minute something is going to happen. In the part of the film when complications should arrive we get Edward look in a direction and state, 'there is a complication'. This is just cringe worthy. It tells us too much. The acting as well is not great. Stewart is possibly better than Pattinson here but it is obvious they were cast on their looks and suitability together as opposed to their acting abilities. They do look good together but it isn't really enough to believe the characters.

To be fair the film isn't the worst. Many completely slate it, which I can understand why, but I don't think it is quite that bad. I did enjoy parts of it, mainly the story side, but some of the filmmaking and acting let it down. By all accounts this is the best one of the entire saga and if that is the case they can only get worse from here.

2.5 / 5

For more reviews: www.tolli-movieworld.blogspot.com","5"
"icefire65","Doesn't deserve the attention it 'attracts'","9 January 2009","OK, before I stepped into the cinema, plenty of my mates (mostly girls) were obsessed with the movie, they've either seen it more than once, or bought the book right after seeing it. I've got zero interest in this movie because 1) not into vampires and all the fantasy talk, 2) just not interested in the movies and 3) it seems all commercialised and well, it's just not something that I will spare the bucks for. But seeing how almost everyone seemed to be seduced by the movie, I decided to give it a go, partly because of the peer pressure from my mates.

Damn. I regretted seeing it. It wasted my time and money. It's not because it's a crap movie that should be bashed, but because the movie just doesn't deserve all this hype. The movie was slow... and the dialogue was just so old-fashioned and corny (spoken by an actress with no emotions whatsoever) - dialogues such as ""I'm not scared, I'm just scared of loosing you"" - do teens nowadays still fall for this kind of thing? I don't feel the connection between the two leads, the action was bad, and well, the actors were just not attractive. I know there's a certain degree of subjectivity to concepts like these, but c'mon - it's just a mediocre so called blockbuster.. about two teenagers falling in love and the conflicts they encounter and that's about it. Maybe I'm two months from not being a teenager, therefore I'm too old to fall for these type of genres, but a good movie will always attract me regardless of genre (I'm not into witches and magic but I liked the Harry Potter series). But this one just doesn't have any surprising elements - what's new about a guy carrying a girl on his back and flying her? The whole thing is just corny and old-fashioned and slow. Hence, I don't get the hype surrounding this.","3"
"william-fu","I Don't Care about them at all...","7 December 2009","I had great enthusiasm at first as I sat down with my girlfriend to watch this film at first. It was alright at beginning...but it became something like, ""I really don't give a damn about the characters."" I don't find the relationship between Edward and Bella to be so intriguing, nor do I find it romantic at all. It just feels annoying...because instinctively, their relationship are not convincing at all. I do not understand what really draws Edward to be in love with Bella, and how could Edward, as a vampire (different race from humans) be so easily attracted and wanting to be with Bella. It feels too easy! He's a vampire! there has to be something greater, in order for these two characters to fall in love and make it convincing. All this just starts with sitting in a classroom....Then it looks easy as Bella could just be part of Edward's family. No warning, no dangers...blah blah. I've seen better classical vampire movies, and sure others may have. I'm disappointed with the way how the director approached this kind of vision. Honestly, this is a good story, with a lot of good concepts, but never did a good job to show it. The fight at the end was cheap...no real challenge at all, I don't feel the pain and suffering of Edward, I don't feel that killing James, the other kind of vampire, is such a great battle. I do not bother to watch the second one, even if my girlfriend would want me to watch. Because I know I'll start criticizing again badly until someone's going to leave the theater.","3"
"shellykpavon","Always love Twilight even if it wasn't a 10","21 November 2008","... I really tried not to compare the book to movie because duh the book is always better besides that, like many other fans something was missing certain parts could have been cut out and added to the build up of the romanc. Yes i Know it was geared toward that tween age group but foolish for them to think only tweens were in love with Twilight.. I am in my twenty's and i expected more as a twilight obsesser i want to love it but it just wasn't there... If you didn't read the book i cant see someone appreciating it simply because its a twilight thing :) Well i think part problem is the director..bad translation...and Some bad acting! Still loved Edward n Bella's interaction if New Moon turns out like this ill be sleeping when Edwards away... Edward made the movie.. Was hoping for more Still left with a smile and thought it was cute but it should have dazzled me to the point of no compare... Im scared that New Moon Might not do as good because it wont draw out the non-readers, ratings might be a slump because there probably not twilighters! But as a loyal twilight fan i am still going to see it mulitple times!! I will review after i see it again i think it will be better. And Randomn Stephanie Meyer Moment eating pie","7"
"LinkGoku","romantic nothing more nothing less","19 June 2009","well first of all i haven't read the book but i thought that this was a very slow movie, the acting was fantastic and romance brewed but the vampiranism was lost, the movie is supposed to be about a vampire and a mortal falling in love, but the movie seemed more like a movie about two high schoolers falling in love just with a little more power, the movie was not at all what i expected and i was severely disappointed, though Kristen Stewart, and Robert Pattonsen were spectacular they just weren't given enough too work with and it was a utter failure, so after summarizing the great acting with the slow blah script i have come up with a rating of 4/10 (though i still want to read the book)","4"
"bphud88","Great!","14 January 2009","I thought it was fantastic! Robert and Kristin have great chemistry and i love how it left you wondering what they were thinking. Also The score was brilliant for the movie i bought both albums and i love them! However i did think the glittery skin part was a bit much that isn't how Stephanie Meyer's made it sound in the book but for the budget they had i give them an A+..I mean a budget of 38 million to make a movie with vampires.... they did good job. I loved it and have yet to meet a person i introduced it to not to feel the same way. Matter of fact most of them started reading the books b\c of it. Bottom line is it's a cult classic movie it isn't going away so deal with the beauty that is Twilight!!!","10"
"kevin_robbins","This gets a lot more scrutiny than it should...most coming of age films are served with a slice of cheese. This has enough unique elements to make it worth a viewing.","5 May 2022","Twilight (I) (2008) is a movie I recently watched for the first time in a long time on Tubi. The storyline follows a young lady who moved from her mother's house in Arizona to her dad's in Washington state. As she tries to fit into high school she finds herself attracted a recluse who sticks to his own group of friends. As their relationship grows she quickly discovers why he is such a recluse and the dangers of his secrets.

This movie is directed by Catherine Hardwicke (Lords of Dogstown) and stars Kristen Stewart (Snow White and the Huntsman), Robert Pattinson (The Batman), Taylor Lautner (Abduction), Anna Kendrick (Into the Woods) and Christian Serratos (The Walking Dead).

The storyline for this is very unique in that it is a coming of age film that involves dealing with feelings and emotions, dealing with split families, dealing with first loves and why not throw in some vampires. The characters are well written and I loved how they are introduced in the cafeteria scene. The acting is actually pretty good and this is well cast. There's also some entertaining action scenes like the baseball diamond scene as well as the and the final sequence.

Overall this gets a lot more scrutiny than it should...most coming of age films are served with a slice of cheese. This has enough unique elements to make it worth a viewing. I would score this a 7.5/10 and recommend seeing it once.","8"
"claptonisgod53","The worst script I have ever seen on film.","6 January 2009","""How Old Are You?"" ""17"" ""How long?"" ""A While"" ""What are you?"" ""A vampire... are you afraid?"" ""...No""

This is the perfect example of how the script is layed out in Twilight. If a script's IQ is judged by how many words are in a sentence, this movie would be mentally unfit to be in public. This movie is truly poorly written. I wouldn't mind the movie as much if it didn't have such poor dialog. Since this is a dialog driven movie, I expect a good script, but it was god-awful. This movie hardly had any good vampire action. Hell, the vampires didn't even have any fangs.

I realize that the books are well written and popular, but the company who produced Twilight better get a better writer. Otherwise the franchise will fall extremely flat, and all the teenagers watching the movies will wake up... very soon.","1"
"mm-39","My wife loves this movie!","26 December 2008","My wife loves this movie! She thinks this is the best movie of the year. Her friend Misty agree but her husband does not. Hey, I thought the movie was OK. Geared for the romance female audience with a vampire twist. Lot's of junior high school gals in the theater for this film. You can guess how they marketed this film and for who. She, me wife, says the movie was romantic, suspenseful with a great storyline. I mention there was no Chuck Norris in the film. Maybe, Chuck could have added to the film, but my wife said no. Great date movie. I would give this film an 8 out of 10 for date night. Date night is cool so Twlight is a cool film to bring that date too.","8"
"natsuka_arei","Another disappointment from Novel Adaptation","6 January 2016","I watch this movie since one of my best friend is a hardcore fans of Twilight Saga's novel. I also give it a try since I already read the novel ( all of them ). It is quite a good novel. I'm interested in how the author has different concept about vampire ( sparkle like a diamond, instead of burning to ashes under the sunlight. Seriously, i don't hate the concept since it brings new perspective about vampire. However, it is depicted...not like what i have imagined from reading the novel ).

For the main cast, honestly, i am not a big fans of Kristen Stewart. I see her like emotionless doll. For Pretty, yes she is. For Acting? err absolutely no. I don't sense the unique girl depicted in the book. The same goes for Robert.

However, the cullen's family, did meet my imagination. Especially, Alice. She is suitable for the role and act like what has been depicted in the novel. The only thing, i think is decent from this movie ( except for, the handsome and gorgeous Taylor. Sorry, for being biased haha )

Overall, i just concentrate on the movie for 30 first minute then i give up and wish i can walk away from the theater. Sadly, i can't for the sake of my best friend ( and for the sake of the money i spent for watching this crap. At least, i can watch how far this movie will ruin the novel series ).

I definitely won't watch another adaptation for this novel series. Not, even for the sake of my best friend (gosh, she still gives a quite good score for this movie. Only God knows why )","3"
"albig-43105","Weak Movie","10 February 2019","Just re-watched Twilight after so many years (can't figure out WHY :P). And yeap, still a weak movie LOL. I'd give it 1 star, but just because of the books being somehow better than the movies, I'm giving it 3 :P","3"
"Aaron1375","May have worked if the leads had a bit more charisma...","7 September 2023","This is a film series I never had the urge to watch, but then I am not really the target audience. The only reason I have now watched this one and will probably watch the others is that there are Rifftrax of all the films and listening to the commentary the guys at Rifftrax does is hilarious for the film. That being said, the worst part of this film is the first half as it is mind numbingly bad and there are many inconsistencies and you mainly have to watch Kristen Stewart who just does not have the sparkle of a lead in a film of this type. I thought the film actually got a bit better once the rest of the Cullen family get involved as they all seemed like humans! They had personalities and some charisma, and Alice was so freaking cute, I would let her bite me any day!

So the story, a girl moves from Arizona to Washington State and is accepted immediately by her peers which made me envious as I went to a new school in fourth grade and I was never accepted there despite being there the rest of my schooling years. Bella, though, is angry cause Edward does not seem to like her and she makes more of it than she needs to. However, a romance will bloom even when she finds out he is a vampire. Really nothing more to the story other than some rouge vampires that must be dealt with.

The acting is bad among Robert and Kristen as neither acts human. They mumble, stutter and act so super strange. The rest of the Cullens are way more likable so the director could direct people to act normally, so not sure why the main two act without much personality most of the time. It kind of kills your romance when the chemistry is not good between the leads for most of your film.

So, not saying it was the most horrible film I have ever seen, but it was not good. I have seen Robert do a good job in other films, so he either was directed to act wooden or has evolved. Have not seen anything else with Kristen so cannot say about her. Once again though, man that Alice was cute!","5"
"Paigeaad","A fabulous film !","5 January 2009","i absolutely love this film i cant believe how good it is. I love the relationship that Edward and Bella have,and how Edward's family protect Bella.

Don't listen to anyone that says this film is rubbish, you must go and see it yourself

if i could i would rate this film 100/100

the writer of the books should be congratulation the director and all the production team should be congratulation and the actors should be congratulated especially Robert and Kristen for such a great on screen performance.","10"
"gradyharp","Bland","16 January 2010","TWILIGHT is an audience-directed film: the popularity of the ongoing teenager vampire/werewolf series of novels by Stephanie Meyer will most assuredly pull in all the readers to see what these characters look like. And that is what we get with TWILIGHT - a movie created by screenwriter Melissa Rosenberg from Meyer's novel and directed by Catherine Hardwick that stays pretty much in the 'twilight' tones of the Washington state overcast atmosphere. The actors are for the most part young newcomers (with the exception of some like Billy Burke as the father of the teenage star) and since they are given little to say or do other than wander around the school or blend into the shadows of the woods it is difficult to ascertain the quality of acting.

Kristen Stewart is the monotoned Bella, confused yet lusting after the 'don't come out in the daylight' vampire Edward (Robert Pattinson) who is equally attracted to but fearful of revealing his true identity to Bella. There are of course, in addition to the usual fellow students concentrating on the Prom, two vampire groups (one eats animal flesh, the other the more traditional human blood) and then there are the 'native American Indians who have secrets of ancestry of their own. We do get to meet the very young lead for the next episode - Taylor Lautner as an interesting variation on the werewolf type, and there are some interesting minor roles for Peter Facinelli and Elizabeth Reaser of TV fame. This is not a bad film at all and for those who are avoiding it because of all the money spent on PR hoopla, it is an entertaining diversion. Keep expectations low and you'll probably be surprised.

Grady Harp","5"
"dpuczek","Just Plain Bad","18 April 2009","I don't even know where to start...

Never read the book but one should be able to watch any movie today (if the movie is worth its weight) without having to do so - heck, Lord of the Rings pulled it off.

The casting in this movie was dead awful - I haven't see this many cardboard actors since The Phantom Menace. The direction was equally bad - slow-moving and trying to be all artsy - and the hype centered around this movie is a crime that should not go unpunished. The special effects were laughable as no one's done the ""fast-running/fast-climbing"" thing convincing enough yet. With so much to work with material-wise, it's a shame that people can still muck things up like this. Any one with any creative vision would be able to do more with a cardboard box and some tape.

I sat through this 2-hour crap-fest to please the wife, who was not pleased herself with the translation from book to screen. Ashame that they wouldn't give roles like these out to a more deserving and talented set of young actors - whoever picked these two - yikes! Just about everyone involved in this cast was terrible.

At least there are some laughable moments in this film - though I don't think they were suppose to be laughable.

Any Michael Dudikoff/Chuck Norris/Treat Williams flick has more heart than Twilight.",NA
"rossie-mihova","Amazing chemistry between the leads","14 March 2009","I went to a sneak preview of this movie together with my boyfriend a little while ago. He was kind of disappointed, but I enjoyed every minute. I hadn't read the book, so I had nothing to compare the movie to nor any expectations whatsoever. I admit the movie is slow, but this allows you to pay attention to the slightest detail and I just love the chemistry between Edward and Bella. Their eye contact, their breathing, their body language... Simply amazing. I can only compare it to Before Sunset/Before Sunrise. Don't forget it is a teen movie, though. If you expect action, blood thirst and broken bones, this is just not for you. However, seeing the relationship between Edward and Bella evolve does leave a sense of fulfillment. When I went home after the movie, the first thing to do was to buy all 4 books and read them. I wanted to know what happened next. No doubt you would do the same thing too. I wholeheartedly recommend Twilight.","8"
"petepaw183","Weaker than Buffy on a size zero atkins diet","22 September 2011","I caught this on the the other day and it was just dreadful. The acting was hammy and then the story, well that's just an empty placeholder for hormonal teenagers to throw them selves into one the shells walking around the screen.

I thought the battle scenes were camp (the brilliant bit where they meet playing football and go into a mince-off) combined with duff acting from most of the players and the cheapo lumberjack special effect of running up a tree was very funny.

I heard the latter ones get better (as they pump the budget and big name actors in), but I think this may have passed me by. I think TV productions have better than this in terms of True Blood and Buffy. Plus big name films like Blade and Interview with the Vampire stand head and shoulders above. I understand its popular with a certain demographic, but outside that it struggles.",NA
"xaviarlacante","GARBAGE!!!","4 May 2019","Everything, absolutely everything was dismal from start to finish","2"
